crane_id,timestamp,temperature,vibration,load,motor_current,runtime_hours,ambient_temperature,health_label,RUL,temp_rolling_avg,vib_rolling_avg
CRN-002,2026-04-22 08:16:42.284452,85.48,1.381,28.1,48.87,1034.4,22.8,Critical,0,86.151,1.8207
CRN-002,2026-04-22 09:16:42.284452,84.24,1.278,22.08,44.33,1035.6,23.92,Critical,0,86.109,1.8182000000000003
CRN-002,2026-04-22 10:16:42.284452,88.93,3.246,22.47,55.81,1036.8,24.79,Critical,0,86.501,2.0103999999999997
CRN-002,2026-04-22 11:16:42.284452,86.36,1.311,21.96,44.19,1038.0,26.34,Critical,0,86.666,2.0137
CRN-002,2026-04-22 12:16:42.284452,85.64,1.288,26.31,48.77,1039.2,27.64,Critical,0,86.211,1.8112
CRN-002,2026-04-22 13:16:42.284452,94.3,2.73,21.45,50.7,1040.4,28.44,Critical,0,87.008,1.9553999999999998
CRN-002,2026-04-22 14:16:42.284452,86.79,1.301,31.28,51.19,1041.6,29.48,Critical,0,87.298,1.9465999999999997
CRN-002,2026-04-22 15:16:42.284452,86.61,1.359,32.69,52.22,1042.8,29.92,Critical,0,87.272,1.8076
CRN-002,2026-04-22 16:16:42.284452,86.56,1.409,37.19,56.47,1044.0,30.37,Critical,0,87.01599999999999,1.6723
CRN-002,2026-04-22 17:16:42.284452,86.43,1.4,13.65,38.44,1045.2,30.35,Critical,0,87.134,1.6703
CRN-002,2026-04-22 18:16:42.284452,86.98,1.252,25.28,45.06,1046.4,29.31,Critical,0,87.28399999999999,1.6573999999999998
CRN-002,2026-04-22 19:16:42.284452,86.6,1.406,30.37,51.93,1047.6,28.55,Critical,0,87.52,1.6702
CRN-002,2026-04-22 20:16:42.284452,87.25,1.379,13.67,38.1,1048.8,27.74,Critical,0,87.352,1.4835
CRN-002,2026-04-22 21:16:42.284452,95.17,2.546,17.9,46.67,1050.0,26.24,Critical,0,88.233,1.607
CRN-002,2026-04-22 22:16:42.284452,85.98,1.384,18.28,41.16,1051.2,25.0,Critical,0,88.26700000000001,1.6166
CRN-002,2026-04-22 23:16:42.284452,85.92,1.421,14.55,38.03,1052.4,23.54,Critical,0,87.429,1.4857
CRN-002,2026-04-23 00:16:42.284452,90.06,2.09,36.84,60.5,1053.6,22.63,Critical,0,87.756,1.5646
CRN-002,2026-04-23 01:16:42.284452,94.85,1.9,30.36,55.56,1054.8,21.64,Critical,0,88.58,1.6186999999999998
CRN-002,2026-04-23 02:16:42.284452,85.84,1.32,36.18,54.55,1056.0,20.86,Critical,0,88.50800000000001,1.6098
CRN-002,2026-04-23 03:16:42.284452,86.57,1.369,29.69,50.18,1057.2,20.18,Critical,0,88.52199999999999,1.6067
CRN-002,2026-04-23 04:16:42.284452,85.72,1.451,20.54,43.15,1058.4,20.22,Critical,0,88.396,1.6265999999999998
CRN-002,2026-04-23 05:16:42.284452,85.86,1.354,39.09,57.39,1059.6,20.33,Critical,0,88.322,1.6214
CRN-002,2026-04-23 06:16:42.284452,88.42,1.905,13.47,40.69,1060.8,20.64,Critical,0,88.439,1.674
CRN-002,2026-04-23 07:16:42.284452,86.05,1.432,37.32,56.88,1062.0,21.04,Critical,0,87.527,1.5626
CRN-002,2026-04-23 08:16:42.284452,86.53,1.348,28.41,47.94,1063.2,22.62,Critical,0,87.582,1.559
CRN-002,2026-04-23 09:16:42.284452,87.68,1.409,34.63,54.72,1064.4,23.64,Critical,0,87.758,1.5577999999999999
CRN-002,2026-04-23 10:16:42.284452,86.5,1.379,20.57,43.07,1065.6,25.33,Critical,0,87.402,1.4867000000000001
CRN-002,2026-04-23 11:16:42.284452,86.86,1.381,27.41,49.95,1066.8,26.25,Critical,0,86.603,1.4347999999999999
CRN-002,2026-04-23 12:16:42.284452,87.51,1.336,35.75,54.36,1068.0,27.55,Critical,0,86.77000000000001,1.4364
CRN-002,2026-04-23 13:16:42.284452,87.56,1.46,34.99,53.41,1069.2,28.66,Critical,0,86.869,1.4455
CRN-002,2026-04-23 14:16:42.284452,90.89,1.984,19.29,45.16,1070.4,29.15,Critical,0,87.386,1.4988000000000001
CRN-002,2026-04-23 15:16:42.284452,88.61,1.389,17.1,40.16,1071.6,29.96,Critical,0,87.661,1.5023
CRN-002,2026-04-23 16:16:42.284452,87.5,1.417,11.76,37.15,1072.8,29.65,Critical,0,87.569,1.4535
CRN-002,2026-04-23 17:16:42.284452,88.14,1.358,27.12,49.39,1074.0,29.65,Critical,0,87.77799999999999,1.4461
CRN-002,2026-04-23 18:16:42.284452,86.94,1.464,37.04,56.89,1075.2,29.16,Critical,0,87.819,1.4577
CRN-002,2026-04-23 19:16:42.284452,87.52,1.381,29.08,49.76,1076.4,28.34,Critical,0,87.803,1.4549
CRN-002,2026-04-23 20:16:42.284452,86.68,1.39,16.18,41.57,1077.6,27.77,Critical,0,87.821,1.456
CRN-002,2026-04-23 21:16:42.284452,87.33,1.38,19.34,43.22,1078.8,26.15,Critical,0,87.86800000000001,1.4559
CRN-002,2026-04-23 22:16:42.284452,87.28,1.339,15.78,40.81,1080.0,25.55,Critical,0,87.845,1.4562000000000002
CRN-002,2026-04-23 23:16:42.284452,87.45,1.454,16.27,39.7,1081.2,23.59,Critical,0,87.834,1.4556
CRN-002,2026-04-24 00:16:42.284452,86.24,1.531,28.7,50.18,1082.4,22.45,Critical,0,87.369,1.4102999999999999
CRN-002,2026-04-24 01:16:42.284452,87.64,1.393,23.14,44.3,1083.6,21.73,Critical,0,87.272,1.4106999999999998
CRN-002,2026-04-24 02:16:42.284452,96.19,2.723,32.1,58.99,1084.8,20.58,Critical,0,88.14099999999999,1.5413000000000001
CRN-002,2026-04-24 03:16:42.284452,86.46,1.518,35.17,55.77,1086.0,20.08,Critical,0,87.973,1.5573000000000001
CRN-002,2026-04-24 04:16:42.284452,87.62,1.418,26.96,49.0,1087.2,20.0,Critical,0,88.041,1.5527
CRN-002,2026-04-24 05:16:42.284452,86.46,1.388,11.57,36.93,1088.4,20.09,Critical,0,87.93499999999999,1.5534
CRN-002,2026-04-24 06:16:42.284452,86.98,1.464,35.74,54.85,1089.6,20.52,Critical,0,87.965,1.5608
CRN-002,2026-04-24 07:16:42.284452,87.98,1.546,31.84,53.7,1090.8,21.23,Critical,0,88.03,1.5774
CRN-002,2026-04-24 08:16:42.284452,87.85,1.474,22.9,46.72,1092.0,22.67,Critical,0,88.087,1.5909
CRN-002,2026-04-24 09:16:42.284452,88.08,1.459,36.16,54.89,1093.2,23.93,Critical,0,88.15,1.5914
CRN-002,2026-04-24 10:16:42.284452,87.23,1.454,15.31,38.52,1094.4,24.97,Critical,0,88.249,1.5836999999999999
CRN-002,2026-04-24 11:16:42.284452,87.43,1.488,11.55,36.1,1095.6,26.02,Critical,0,88.228,1.5932
CRN-002,2026-04-24 12:16:42.284452,88.15,1.479,27.09,47.45,1096.8,27.41,Critical,0,87.424,1.4688
CRN-002,2026-04-24 13:16:42.284452,88.15,1.502,29.7,51.04,1098.0,28.68,Critical,0,87.593,1.4671999999999998
CRN-002,2026-04-24 14:16:42.284452,98.01,2.46,14.94,45.13,1099.2,29.61,Critical,0,88.632,1.5714000000000001
CRN-002,2026-04-24 15:16:42.284452,88.47,1.513,37.59,58.31,1100.4,29.82,Critical,0,88.833,1.5839
CRN-002,2026-04-24 16:16:42.284452,88.85,1.555,12.8,38.46,1101.6,29.81,Critical,0,89.02000000000001,1.593
CRN-002,2026-04-24 17:16:42.284452,89.0,1.459,39.21,59.63,1102.8,30.02,Critical,0,89.122,1.5843
CRN-002,2026-04-24 18:16:42.284452,91.68,2.852,25.96,55.51,1104.0,29.45,Critical,0,89.50500000000001,1.7221
CRN-002,2026-04-24 19:16:42.284452,88.59,1.508,10.44,36.08,1105.2,28.77,Critical,0,89.556,1.7269999999999999
CRN-002,2026-04-24 20:16:42.284452,88.95,1.567,39.61,60.94,1106.4,27.42,Critical,0,89.728,1.7383
CRN-002,2026-04-24 21:16:42.284452,88.2,1.555,38.1,58.69,1107.6,25.96,Critical,0,89.805,1.7449999999999999
CRN-002,2026-04-24 22:16:42.284452,89.32,1.55,24.72,47.89,1108.8,24.94,Critical,0,89.922,1.7521
CRN-002,2026-04-24 23:16:42.284452,94.82,2.436,21.94,49.29,1110.0,23.59,Critical,0,90.589,1.8455
CRN-002,2026-04-25 00:16:42.284452,88.59,1.507,20.11,42.55,1111.2,22.42,Critical,0,89.64699999999999,1.7502
CRN-002,2026-04-25 01:16:42.284452,88.38,1.525,13.65,39.19,1112.4,21.39,Critical,0,89.638,1.7513999999999998
CRN-002,2026-04-25 02:16:42.284452,89.31,1.564,33.4,55.35,1113.6,20.51,Critical,0,89.684,1.7523
CRN-002,2026-04-25 03:16:42.284452,87.99,1.451,37.59,57.77,1114.8,19.64,Critical,0,89.583,1.7515
CRN-002,2026-04-25 04:16:42.284452,88.27,1.491,12.95,38.46,1116.0,20.13,Critical,0,89.24199999999999,1.6154
CRN-002,2026-04-25 05:16:42.284452,88.37,1.56,26.97,48.3,1117.2,20.16,Critical,0,89.22,1.6206
CRN-002,2026-04-25 06:16:42.284452,88.44,1.504,12.8,39.12,1118.4,20.43,Critical,0,89.169,1.6143
CRN-002,2026-04-25 07:16:42.284452,88.78,1.509,35.79,55.66,1119.6,21.29,Critical,0,89.227,1.6097000000000001
CRN-002,2026-04-25 08:16:42.284452,88.5,1.616,39.8,60.31,1120.8,22.26,Critical,0,89.14500000000001,1.6163
CRN-002,2026-04-25 09:16:42.284452,89.42,1.555,38.62,59.56,1122.0,23.88,Critical,0,88.60499999999999,1.5282
CRN-002,2026-04-25 10:16:42.284452,89.36,1.486,26.44,47.97,1123.2,25.17,Critical,0,88.682,1.5261
CRN-002,2026-04-25 11:16:42.284452,92.23,3.152,19.62,51.02,1124.4,26.5,Critical,0,89.06700000000001,1.6887999999999999
CRN-002,2026-04-25 12:16:42.284452,89.02,1.546,23.43,46.36,1125.6,27.81,Critical,0,89.038,1.687
CRN-002,2026-04-25 13:16:42.284452,90.27,1.509,10.11,35.2,1126.8,28.52,Critical,0,89.26599999999999,1.6928
CRN-002,2026-04-25 14:16:42.284452,90.01,1.618,18.27,40.97,1128.0,29.14,Critical,0,89.44,1.7055
CRN-002,2026-04-25 15:16:42.284452,89.8,1.568,19.51,43.28,1129.2,29.93,Critical,0,89.583,1.7063
CRN-002,2026-04-25 16:16:42.284452,90.27,1.591,25.86,47.91,1130.4,29.87,Critical,0,89.766,1.7149999999999999
CRN-002,2026-04-25 17:16:42.284452,100.26,3.516,19.87,54.55,1131.6,29.8,Critical,0,90.914,1.9157
CRN-002,2026-04-25 18:16:42.284452,89.6,1.629,35.65,54.8,1132.8,29.44,Critical,0,91.024,1.9169999999999998
CRN-002,2026-04-25 19:16:42.284452,90.4,1.477,19.28,44.9,1134.0,28.52,Critical,0,91.122,1.9091999999999998
CRN-002,2026-04-25 20:16:42.284452,90.12,1.577,36.31,58.52,1135.2,27.07,Critical,0,91.19800000000001,1.9183
CRN-002,2026-04-25 21:16:42.284452,90.18,1.575,16.21,41.99,1136.4,25.98,Critical,0,90.993,1.7605999999999997
CRN-002,2026-04-25 22:16:42.284452,90.63,1.561,31.79,54.43,1137.6,24.7,Critical,0,91.154,1.7620999999999998
CRN-002,2026-04-25 23:16:42.284452,89.52,1.547,19.89,42.89,1138.8,23.66,Critical,0,91.079,1.7658999999999998
CRN-002,2026-04-26 00:16:42.284452,90.26,1.578,34.32,57.01,1140.0,22.75,Critical,0,91.104,1.7619
CRN-002,2026-04-26 01:16:42.284452,96.35,3.297,29.4,60.09,1141.2,21.26,Critical,0,91.759,1.9347999999999999
CRN-002,2026-04-26 02:16:42.284452,90.17,1.56,23.91,47.76,1142.4,20.65,Critical,0,91.749,1.9317
CRN-002,2026-04-26 03:16:42.284452,93.17,3.391,26.44,58.61,1143.6,19.95,Critical,0,91.03999999999999,1.9192
CRN-002,2026-04-26 04:16:42.284452,90.48,1.576,28.82,50.53,1144.8,20.37,Critical,0,91.128,1.9139000000000004
CRN-002,2026-04-26 05:16:42.284452,90.56,1.503,17.34,41.76,1146.0,20.57,Critical,0,91.14399999999999,1.9165000000000003
CRN-002,2026-04-26 06:16:42.284452,90.23,1.6,32.28,53.68,1147.2,20.43,Critical,0,91.155,1.9187999999999998
CRN-002,2026-04-26 07:16:42.284452,91.01,1.562,35.43,57.12,1148.4,21.26,Critical,0,91.238,1.9175
CRN-002,2026-04-26 08:16:42.284452,90.83,1.533,13.33,38.03,1149.6,22.34,Critical,0,91.25800000000001,1.9146999999999998
CRN-002,2026-04-26 09:16:42.284452,90.95,1.598,34.06,54.43,1150.8,23.51,Critical,0,91.40100000000001,1.9198
CRN-002,2026-04-26 10:16:42.284452,100.88,2.964,19.83,48.63,1152.0,25.13,Critical,0,92.463,2.0584
CRN-002,2026-04-26 11:16:42.284452,91.05,1.72,18.18,42.41,1153.2,26.26,Critical,0,91.933,1.9007
CRN-002,2026-04-26 12:16:42.284452,90.88,1.593,32.89,53.47,1154.4,27.39,Critical,0,92.00399999999999,1.9040000000000004
CRN-002,2026-04-26 13:16:42.284452,91.32,1.627,38.83,60.27,1155.6,28.37,Critical,0,91.819,1.7276
CRN-002,2026-04-26 14:16:42.284452,93.72,2.265,13.88,42.05,1156.8,29.13,Critical,0,92.143,1.7965
CRN-002,2026-04-26 15:16:42.284452,90.68,1.561,30.2,51.93,1158.0,29.74,Critical,0,92.155,1.8023
CRN-002,2026-04-26 16:16:42.284452,98.91,2.632,26.42,53.95,1159.2,29.68,Critical,0,93.023,1.9055
CRN-002,2026-04-26 17:16:42.284452,90.97,1.674,32.6,54.76,1160.4,29.69,Critical,0,93.019,1.9167
CRN-002,2026-04-26 18:16:42.284452,101.85,2.229,29.93,54.78,1161.6,28.92,Critical,0,94.12100000000001,1.9863
CRN-002,2026-04-26 19:16:42.284452,91.6,1.611,13.17,41.06,1162.8,28.5,Critical,0,94.18599999999999,1.9876
CRN-002,2026-04-26 20:16:42.284452,91.38,1.522,12.18,38.62,1164.0,27.61,Critical,0,93.23599999999999,1.8433999999999997
CRN-002,2026-04-26 21:16:42.284452,98.76,2.797,17.0,50.0,1165.2,26.49,Critical,0,94.00699999999999,1.9510999999999998
CRN-002,2026-04-26 22:16:42.284452,91.71,1.613,34.17,53.53,1166.4,25.03,Critical,0,94.09,1.9530999999999998
CRN-002,2026-04-26 23:16:42.284452,93.95,3.271,32.88,63.8,1167.6,23.61,Critical,0,94.353,2.1175
CRN-002,2026-04-27 00:16:42.284452,91.71,1.582,28.51,50.04,1168.8,22.54,Critical,0,94.152,2.0492
CRN-002,2026-04-27 01:16:42.284452,91.22,1.624,30.47,49.6,1170.0,21.52,Critical,0,94.20599999999999,2.0555
CRN-002,2026-04-27 02:16:42.284452,90.84,1.646,33.54,53.66,1171.2,20.61,Critical,0,93.399,1.9568999999999999
CRN-002,2026-04-27 03:16:42.284452,97.99,2.564,39.32,63.45,1172.4,19.75,Critical,0,94.101,2.0459
CRN-002,2026-04-27 04:16:42.284452,91.09,1.681,33.15,54.9,1173.6,19.96,Critical,0,93.025,1.9911
CRN-002,2026-04-27 05:16:42.284452,91.67,1.65,39.1,59.31,1174.8,20.11,Critical,0,93.03200000000001,1.9949999999999999
CRN-002,2026-04-27 06:16:42.284452,91.79,1.671,33.92,57.01,1176.0,20.89,Critical,0,93.07300000000001,2.0099
CRN-002,2026-04-27 07:16:42.284452,91.96,1.732,34.7,58.88,1177.2,21.13,Critical,0,92.393,1.9034000000000002
CRN-002,2026-04-27 08:16:42.284452,91.87,1.65,33.3,55.12,1178.4,22.49,Critical,0,92.409,1.9070999999999998
CRN-002,2026-04-27 09:16:42.284452,91.84,1.734,13.58,37.95,1179.6,23.62,Critical,0,92.19800000000001,1.7534000000000003
CRN-002,2026-04-27 10:16:42.284452,92.29,1.622,32.22,52.29,1180.8,25.04,Critical,0,92.256,1.7574
CRN-002,2026-04-27 11:16:42.284452,92.81,1.663,39.7,57.64,1182.0,26.62,Critical,0,92.41499999999999,1.7612999999999999
CRN-002,2026-04-27 12:16:42.284452,91.76,1.728,32.92,54.2,1183.2,27.42,Critical,0,92.50699999999999,1.7695
CRN-002,2026-04-27 13:16:42.284452,92.5,1.68,22.31,46.03,1184.4,28.44,Critical,0,91.958,1.6811
CRN-002,2026-04-27 14:16:42.284452,99.71,2.946,12.87,44.72,1185.6,29.33,Critical,0,92.82000000000001,1.8076
CRN-002,2026-04-27 15:16:42.284452,92.81,1.6,28.77,52.03,1186.8,29.94,Critical,0,92.934,1.8026000000000004
CRN-002,2026-04-27 16:16:42.284452,100.93,2.479,28.43,55.15,1188.0,29.95,Critical,0,93.848,1.8834
CRN-002,2026-04-27 17:16:42.284452,93.64,1.75,16.47,40.78,1189.2,29.61,Critical,0,94.01599999999999,1.8852
CRN-002,2026-04-27 18:16:42.284452,99.51,2.43,16.03,44.91,1190.4,29.07,Critical,0,94.78,1.9632
CRN-002,2026-04-27 19:16:42.284452,102.38,3.701,38.7,68.23,1191.6,28.66,Critical,0,95.834,2.1599
CRN-002,2026-04-27 20:16:42.284452,92.78,1.703,33.8,54.18,1192.8,27.35,Critical,0,95.88300000000001,2.168
CRN-002,2026-04-27 21:16:42.284452,92.42,1.648,29.86,50.84,1194.0,26.38,Critical,0,95.84400000000001,2.1665
CRN-002,2026-04-27 22:16:42.284452,92.77,1.73,11.93,37.69,1195.2,25.27,Critical,0,95.94500000000001,2.1667
CRN-002,2026-04-27 23:16:42.284452,98.5,2.681,16.35,47.11,1196.4,23.82,Critical,0,96.545,2.2668000000000004
CRN-002,2026-04-28 00:16:42.284452,93.02,1.709,33.24,53.98,1197.6,22.61,Critical,0,95.876,2.1431
CRN-002,2026-04-28 01:16:42.284452,100.58,2.453,20.66,48.26,1198.8,21.7,Critical,0,96.65299999999999,2.2284
CRN-003,2026-03-17 10:16:42.284452,56.45,0.281,37.35,50.43,0.0,24.97,Normal,850,56.45,0.281
CRN-003,2026-03-17 11:16:42.284452,57.77,0.337,27.22,44.1,1.2,26.34,Normal,858,57.11,0.30900000000000005
CRN-003,2026-03-17 12:16:42.284452,57.04,0.281,32.67,47.33,2.4,26.72,Normal,871,57.086666666666666,0.2996666666666667
CRN-003,2026-03-17 13:16:42.284452,57.06,0.396,38.22,51.42,3.6,28.65,Normal,826,57.08,0.32375000000000004
CRN-003,2026-03-17 14:16:42.284452,57.36,0.329,28.0,45.12,4.8,29.5,Normal,773,57.136,0.32480000000000003
CRN-003,2026-03-17 15:16:42.284452,56.6,0.39,25.84,41.79,6.0,29.85,Normal,784,57.046666666666674,0.3356666666666667
CRN-003,2026-03-17 16:16:42.284452,56.89,0.393,16.42,35.44,7.2,29.69,Normal,775,57.02428571428572,0.34385714285714286
CRN-003,2026-03-17 17:16:42.284452,57.42,0.361,23.03,40.18,8.4,30.12,Normal,796,57.073750000000004,0.34600000000000003
CRN-003,2026-03-17 18:16:42.284452,56.56,0.399,23.76,41.51,9.6,29.31,Normal,864,57.016666666666666,0.3518888888888889
CRN-003,2026-03-17 19:16:42.284452,57.36,0.273,38.65,52.68,10.8,28.23,Normal,846,57.051,0.34400000000000003
CRN-003,2026-03-17 20:16:42.284452,56.83,0.324,34.99,48.91,12.0,27.09,Normal,809,57.089,0.3483
CRN-003,2026-03-17 21:16:42.284452,56.98,0.33,10.18,29.48,13.2,26.45,Normal,808,57.010000000000005,0.3476
CRN-003,2026-03-17 22:16:42.284452,56.73,0.298,36.31,51.64,14.4,25.02,Normal,810,56.979,0.34930000000000005
CRN-003,2026-03-17 23:16:42.284452,57.04,0.331,24.06,40.36,15.6,23.59,Normal,832,56.977,0.34280000000000005
CRN-003,2026-03-18 00:16:42.284452,56.15,0.379,39.7,53.0,16.8,22.16,Normal,763,56.85600000000001,0.3478
CRN-003,2026-03-18 01:16:42.284452,56.85,0.314,14.1,32.15,18.0,21.32,Normal,835,56.88099999999999,0.3402
CRN-003,2026-03-18 02:16:42.284452,56.87,0.404,18.77,38.2,19.2,21.1,Normal,776,56.879,0.34130000000000005
CRN-003,2026-03-18 03:16:42.284452,55.7,0.294,21.23,37.85,20.4,20.41,Normal,842,56.706999999999994,0.3346
CRN-003,2026-03-18 04:16:42.284452,56.11,0.366,16.59,35.36,21.6,19.91,Normal,812,56.662,0.3313
CRN-003,2026-03-18 05:16:42.284452,56.18,0.329,11.92,29.87,22.8,20.19,Normal,801,56.544000000000004,0.33690000000000003
CRN-003,2026-03-18 06:16:42.284452,56.0,0.324,20.08,38.28,24.0,20.81,Normal,800,56.461,0.3369
CRN-003,2026-03-18 07:16:42.284452,56.54,0.373,10.5,30.7,25.2,21.78,Normal,808,56.416999999999994,0.3412
CRN-003,2026-03-18 08:16:42.284452,55.96,0.359,29.96,45.73,26.4,22.61,Normal,848,56.339999999999996,0.3473
CRN-003,2026-03-18 09:16:42.284452,57.01,0.426,22.98,40.59,27.6,23.63,Normal,759,56.337,0.3568
CRN-003,2026-03-18 10:16:42.284452,56.74,0.448,11.64,30.19,28.8,25.06,Normal,822,56.396,0.3637
CRN-003,2026-03-18 11:16:42.284452,57.38,0.342,27.75,43.86,30.0,26.38,Normal,765,56.449,0.3665
CRN-003,2026-03-18 12:16:42.284452,57.19,0.381,11.61,30.1,31.2,27.26,Normal,814,56.48100000000001,0.36419999999999997
CRN-003,2026-03-18 13:16:42.284452,56.86,0.444,31.63,48.42,32.4,28.37,Normal,792,56.597,0.3792
CRN-003,2026-03-18 14:16:42.284452,57.06,0.347,38.38,51.66,33.6,29.26,Normal,795,56.69200000000001,0.3773
CRN-003,2026-03-18 15:16:42.284452,56.81,0.365,30.4,45.29,34.8,29.69,Normal,784,56.75500000000001,0.3809
CRN-003,2026-03-18 16:16:42.284452,57.45,0.298,18.68,36.39,36.0,30.19,Normal,826,56.9,0.3783
CRN-003,2026-03-18 17:16:42.284452,58.05,0.452,29.12,45.89,37.2,30.05,Normal,777,57.05100000000001,0.3862
CRN-003,2026-03-18 18:16:42.284452,57.68,0.318,30.35,46.66,38.4,29.37,Normal,772,57.223,0.3821
CRN-003,2026-03-18 19:16:42.284452,57.51,0.39,11.79,32.28,39.6,28.49,Normal,754,57.273,0.37849999999999995
CRN-003,2026-03-18 20:16:42.284452,57.1,0.268,11.05,31.22,40.8,27.29,Normal,742,57.309000000000005,0.3605
CRN-003,2026-03-18 21:16:42.284452,57.26,0.362,34.67,49.81,42.0,25.85,Normal,832,57.297000000000004,0.3625
CRN-003,2026-03-18 22:16:42.284452,56.33,0.387,38.44,51.96,43.2,24.86,Normal,760,57.211,0.36310000000000003
CRN-003,2026-03-18 23:16:42.284452,56.83,0.29,22.77,41.25,44.4,23.83,Normal,799,57.20799999999999,0.3477
CRN-003,2026-03-19 00:16:42.284452,57.41,0.456,18.32,38.77,45.6,22.39,Normal,801,57.242999999999995,0.35860000000000003
CRN-003,2026-03-19 01:16:42.284452,55.34,0.413,23.53,40.49,46.8,20.97,Normal,783,57.09599999999999,0.3634
CRN-003,2026-03-19 02:16:42.284452,56.47,0.31,37.28,50.41,48.0,20.84,Normal,804,56.998000000000005,0.3646
CRN-003,2026-03-19 03:16:42.284452,56.39,0.424,35.79,51.51,49.2,20.04,Normal,747,56.83200000000001,0.3618
CRN-003,2026-03-19 04:16:42.284452,55.86,0.389,27.25,43.51,50.4,19.79,Normal,764,56.65,0.3689
CRN-003,2026-03-19 05:16:42.284452,57.15,0.444,16.46,35.69,51.6,20.16,Normal,829,56.614,0.3743
CRN-003,2026-03-19 06:16:42.284452,56.67,0.431,22.12,39.31,52.8,20.84,Normal,762,56.571000000000005,0.39059999999999995
CRN-003,2026-03-19 07:16:42.284452,56.83,0.297,16.12,34.07,54.0,21.69,Normal,818,56.528,0.3841
CRN-003,2026-03-19 08:16:42.284452,56.67,0.296,18.55,35.93,55.2,22.61,Normal,784,56.562,0.375
CRN-003,2026-03-19 09:16:42.284452,56.43,0.394,10.24,29.29,56.4,23.35,Normal,753,56.522000000000006,0.38539999999999996
CRN-003,2026-03-19 10:16:42.284452,56.92,0.389,30.07,44.5,57.6,25.29,Normal,803,56.473,0.3787
CRN-003,2026-03-19 11:16:42.284452,57.91,0.406,32.75,47.78,58.8,26.15,Normal,760,56.730000000000004,0.378
CRN-003,2026-03-19 12:16:42.284452,56.88,0.326,20.11,37.83,60.0,27.36,Normal,811,56.771,0.3796
CRN-003,2026-03-19 13:16:42.284452,57.65,0.395,17.37,36.71,61.2,28.37,Normal,784,56.897000000000006,0.3767
CRN-003,2026-03-19 14:16:42.284452,57.68,0.291,25.64,41.5,62.4,29.51,Normal,746,57.07899999999999,0.36690000000000006
CRN-003,2026-03-19 15:16:42.284452,57.62,0.383,22.82,39.23,63.6,29.87,Normal,735,57.126,0.36079999999999995
CRN-003,2026-03-19 16:16:42.284452,57.64,0.425,31.66,47.52,64.8,30.31,Normal,736,57.22299999999999,0.36019999999999996
CRN-003,2026-03-19 17:16:42.284452,57.45,0.355,17.77,34.86,66.0,29.62,Normal,727,57.285000000000004,0.366
CRN-003,2026-03-19 18:16:42.284452,57.74,0.382,23.71,40.34,67.2,29.49,Normal,774,57.39200000000001,0.3746
CRN-003,2026-03-19 19:16:42.284452,56.92,0.381,26.51,42.13,68.4,28.35,Normal,738,57.440999999999995,0.3733
CRN-003,2026-03-19 20:16:42.284452,56.97,0.344,26.81,43.29,69.6,27.52,Normal,806,57.446000000000005,0.36879999999999996
CRN-003,2026-03-19 21:16:42.284452,57.25,0.371,19.18,38.43,70.8,26.35,Normal,770,57.379999999999995,0.3653
CRN-003,2026-03-19 22:16:42.284452,56.27,0.302,17.76,36.15,72.0,24.87,Normal,724,57.318999999999996,0.3629
CRN-003,2026-03-19 23:16:42.284452,56.58,0.395,32.44,48.09,73.2,23.39,Normal,799,57.212,0.3629
CRN-003,2026-03-20 00:16:42.284452,57.5,0.29,36.84,50.87,74.4,22.68,Normal,751,57.194,0.3628
CRN-003,2026-03-20 01:16:42.284452,56.38,0.323,21.16,39.09,75.6,21.4,Normal,795,57.07000000000001,0.3568
CRN-003,2026-03-20 02:16:42.284452,56.66,0.404,16.4,34.83,76.8,20.87,Normal,753,56.972,0.35469999999999996
CRN-003,2026-03-20 03:16:42.284452,56.13,0.297,28.4,46.06,78.0,19.99,Normal,798,56.839999999999996,0.3489
CRN-003,2026-03-20 04:16:42.284452,57.14,0.389,18.97,37.3,79.2,20.05,Normal,715,56.779999999999994,0.3496
CRN-003,2026-03-20 05:16:42.284452,55.96,0.3,21.28,38.94,80.4,20.44,Normal,776,56.684000000000005,0.3415
CRN-003,2026-03-20 06:16:42.284452,55.89,0.354,30.4,47.69,81.6,20.18,Normal,774,56.576,0.3425
CRN-003,2026-03-20 07:16:42.284452,55.71,0.358,20.78,38.75,82.8,21.52,Normal,741,56.422000000000004,0.3412
CRN-003,2026-03-20 08:16:42.284452,56.33,0.388,34.71,49.6,84.0,22.33,Normal,741,56.428,0.3498
CRN-003,2026-03-20 09:16:42.284452,56.67,0.448,11.74,29.68,85.2,24.11,Normal,722,56.437,0.3551
CRN-003,2026-03-20 10:16:42.284452,56.93,0.382,17.11,36.04,86.4,24.94,Normal,792,56.379999999999995,0.3643
CRN-003,2026-03-20 11:16:42.284452,56.0,0.281,27.77,44.35,87.6,26.25,Normal,790,56.342,0.3601
CRN-003,2026-03-20 12:16:42.284452,57.07,0.384,14.41,30.72,88.8,27.44,Normal,788,56.383,0.35810000000000003
CRN-003,2026-03-20 13:16:42.284452,57.3,0.393,15.87,34.83,90.0,28.31,Normal,779,56.5,0.3677
CRN-003,2026-03-20 14:16:42.284452,57.18,0.308,21.2,38.03,91.2,29.16,Normal,719,56.504,0.35960000000000003
CRN-003,2026-03-20 15:16:42.284452,57.0,0.392,22.02,39.81,92.4,29.49,Normal,742,56.608000000000004,0.3688
